"","lon","lat","O3","HCHO","NO2"
"831",120.268,31.92,152.193548387097,20013814956085832,13287890022202112
"832",120.237,31.909,147.903225806452,20013814956085832,13287890022202112
"833",120.302,31.92,144.774193548387,20884901286173400,14914164214942504
"834",119.818,31.354,132.387096774194,17558303731418342,5712142017936275
"835",119.794,31.371,103,17522427193640170,5465394449140673
"836",119.579,31.751,133.516129032258,17891618166481146,4699444368990922
"837",119.579,31.737,148.322580645161,17891618166481146,4699444368990922
"838",119.46,31.4,127.41935483871,18716751936325040,3972843207100797
"839",119.438,31.317,120.870967741935,18716751936325040,3972843207100797
"840",121.173,31.896,130.903225806452,18289674944958788,5760228140678215
"841",121.1518,31.89708,141.354838709677,18289674944958788,5760228140678215
"842",119.7183,30.2366,67.7741935483871,18049152323106552,2784188698731583
"843",119.6942,30.2311,1.64516129032258,18703322060777044,2504311552992265
"844",119.946,30.049,0.741935483870968,18655935946782808,4596649424078324
"845",120.091,29.305,80.9677419354839,18949448801160308,4460175900350365
"846",120.04,29.334,90.6129032258064,18949448801160308,4460175900350365
"847",120.251,29.719,91.9354838709677,18454319456181056,3448842719396660
"848",120.209,29.732,96.3225806451613,18454319456181056,3448842719396660
"849",121.989,39.625,4.70967741935484,15582641960269240,4449128962037631
"850",122.011,39.617,3.48387096774194,13327287613873418,4696057377232776
"851",113.1817,27.9958,50.2258064516129,17108211139608666,3323966634237834
"852",114.1044,32.1078,135.709677419355,17771927557079200,3496095026659078
"853",114.0122,32.1403,137.129032258065,17568448370570370,3371940106915535
"854",114.0681,32.1342,140.032258064516,17568448370570370,3371940106915535
"855",114.0614,32.1383,137.354838709677,17568448370570370,3371940106915535
"856",114.6613,33.6128,146.290322580645,16755017101087400,4360777045796086
"857",114.6758,33.6347,147.290322580645,16755017101087400,4360777045796086
"858",114.6546,33.5979,154.064516129032,17247639491340038,4345756747823127
"859",114.6369,33.6406,156.161290322581,16755017101087400,4360777045796086
"860",117.6336,24.4674,87.5806451612903,12893636901825260,1977214972973561
"861",112.85,35.5051,190.677419354839,18186880581317196,8051527204140965
"862",112.835,35.4934,198.548387096774,17872981736498532,5865148323242415
"863",112.8564,35.4883,187.709677419355,17872981736498532,5865148323242415
"864",112.8664,35.4894,190.548387096774,17872981736498532,5865148323242415
"865",112.8252,35.4813,204.322580645161,17872981736498532,5865148323242415
"866",112.8453,35.546,185.032258064516,18186880581317196,8051527204140965
"867",112.44,39.3514,153.451612903226,11045447430447308,4987913197690913
"868",112.4549,39.3606,148,11045447430447308,4987913197690913
"869",112.4254,39.3179,147.483870967742,11045447430447308,4987913197690913
"870",112.4078,39.3265,146.806451612903,11045447430447308,4987913197690913
"871",112.4279,39.3673,150.677419354839,11045447430447308,4987913197690913
"872",112.7549,37.7019,188.225806451613,19363753497177760,8982639808700220
"873",112.7306,37.7111,189.870967741935,19363753497177760,8982639808700220
"874",112.7105,37.7087,183.838709677419,19363753497177760,8982639808700220
"875",110.9956,35.0147,167.096774193548,18310917888281852,4167445513841760
"876",111.0233,35.0611,165.354838709677,14986902452144478,3894228834471698
"877",110.9678,35.0308,161.967741935484,18310917888281852,4167445513841760
"878",111.0414,35.1147,161.741935483871,15966777823990388,3995390058909646
"879",112.7383,38.4519,160,13874282764663260,6699709204108961
"880",112.7003,38.4928,166.709677419355,13874282764663260,6699709204108961
"881",111.1406,37.5211,158.387096774194,13953987046906386,6947026080591175
"882",111.1297,37.5136,157.870967741935,13953987046906386,6947026080591175
"883",106.8219,39.6719,151.516129032258,12489749432835296,7788153933938636
"884",106.8089,39.6969,149.322580645161,12489749432835296,7788153933938636
"885",106.7931,39.6572,158.096774193548,12305140574505236,6287650382115197
"886",122.2603,43.6267,117.225806451613,13734715451601176,5127744349918266
"887",122.3039,43.6156,114.58064516129,14425011521835228,4315624595067628
"888",122.2532,43.6801,138.322580645161,13734715451601176,5127744349918266
"889",119.7594,49.2261,90.6129032258064,9799146941487448,NA
"890",107.5936,40.916,137.709677419355,11444591429969442,3246298451121593
"891",107.4211,40.7608,147.451612903226,12328249000824870,3706671895636840
"892",107.3715,40.7378,139.451612903226,11896621550483984,3642801950033604
"893",113.1306,40.9923,153.548387096774,10399293325114982,3835756636264108
"894",122.0506,46.0703,105.709677419355,11504914188896792,4418445060592957
"895",121.9462,46.0756,103,10172357103132454,3044159197972140
"896",116.1042,43.9317,116.483870967742,9968217835995482,2975308472530871
"897",116.0781,43.9311,126,8979074523115217,2830392677301100
"898",105.6775,38.8343,148.258064516129,7500448332232995,2062349147869056
"899",105.6975,38.843,142.258064516129,7500448332232995,2062349147869056
"900",105.724,38.8516,146.806451612903,10017478290631992,2129403438148999
"901",121.6178,41.9967,150.193548387097,15212862048925800,5714141159851743
"902",121.6561,42.0186,128.677419354839,13812635205893948,5787961724358306
"903",121.6972,42.0503,155.41935483871,13812635205893948,5787961724358306
"904",121.6722,42.0228,152.322580645161,13812635205893948,5787961724358306
"905",121.6592,42.0486,142.129032258065,13812635205893948,5787961724358306
"906",123.2,41.1953,137.129032258065,19398599426484000,8260140259698851
"907",123.15,41.2553,128.935483870968,18687128664674492,12999446967495034
"908",123.1761,41.2736,139.903225806452,18687128664674492,12999446967495034
"909",123.1417,41.2894,118.451612903226,18687128664674492,12999446967495034
"910",123.8139,42.3022,143.354838709677,17487815286183496,6779291457839906
"911",123.8831,42.2953,143.774193548387,16443518364160710,8019355116201100
"912",123.8489,42.2864,143.58064516129,16443518364160710,8019355116201100
"913",123.7153,42.2217,121.483870967742,17525182272488076,7900706954715185
"914",120.4439,41.5931,142.193548387097,14428307846577354,6325662720583797
"915",120.4486,41.5672,149.354838709677,14428307846577354,6325662720583797
"916",120.4247,41.5647,151.935483870968,14428307846577354,6325662720583797
"917",120.3939,41.615,151.741935483871,15080221109755950,5089906777834620
"918",124.3419,43.1747,153.354838709677,15472728487650358,7379636890143972
"919",124.3711,43.1594,157.225806451613,15472728487650358,7379636890143972
"920",124.3897,43.1847,148.612903225806,15472728487650358,7379636890143972
"921",125.1358,42.8947,143.774193548387,14254697392848760,5849436192673030
"922",125.1567,42.8953,15.1290322580645,14254697392848760,5849436192673030
"923",125.9361,41.7156,109.548387096774,12409844601491416,5865057878968565
"924",125.9486,41.7381,98.741935483871,12409844601491416,5865057878968565
"925",126.4047,41.9206,105.290322580645,14407195049046948,4641506500788297
"926",126.4078,41.9419,108.709677419355,14407195049046948,4641506500788297
"927",124.8292,45.0878,118.483870967742,14809283653844980,4413424017969898
"928",124.8528,45.1642,116.935483870968,14885207503587076,4555769604293997
"929",122.8444,45.6289,94.6451612903226,13337055677738070,3957536077771910
"930",122.8211,45.6175,102.032258064516,13337055677738070,3957536077771910
"931",129.4892,42.8939,84.0322580645161,13932811329580688,3547036089464872
"932",129.5042,42.9061,80.4838709677419,14115005592899956,2714254151164852
"933",129.3675,42.8775,79.6129032258064,12273493253330206,3786947311552391
"934",130.962,45.2924,58.2903225806452,13783222677124082,3483026485902335
"935",130.9817,45.305,59.8064516129032,12912864713805522,3757791462647621
"936",131.0103,45.2948,58.6129032258064,12017474334021280,2965487547176195
"937",130.9298,45.2978,76.7741935483871,13783222677124082,3483026485902335
"938",130.2659,47.3349,79.7096774193548,13048231337794742,3570961566442996
"939",130.261,47.2753,72.5806451612903,12947736972950772,4684212015647552
"940",130.3172,47.3489,77.2903225806452,15063393214862896,3069770344524734
"941",130.1097,47.3382,70.258064516129,11381223038578420,3307624352784799
"942",131.1638,46.6572,80.2903225806452,12051063751341760,2834916601858736
"943",131.1651,46.619,77.6129032258064,12051063751341760,2834916601858736
"944",131.1516,46.6462,71.0967741935484,12051063751341760,2834916601858736
"945",131.1572,46.5888,74.6774193548387,12971239392877934,2231487775278533
"946",128.8736,47.7222,79.2258064516129,11370714484848412,2639933800341997
"947",128.9094,47.7317,67.0322580645161,12813274479280268,2445067683943958
"948",129.4942,48.4658,57.0967741935484,11059431669704530,1229391409634301
"949",130.2719,46.8025,83.8387096774194,12575449558697374,4052519703117022
"950",130.3961,46.8267,88.9032258064516,11851676751424756,4483760046183332
"951",130.3258,46.7975,80.7096774193548,11834541642829684,3901890635591464
"952",130.3648,46.8032,73.8064516129032,11851676751424756,4483760046183332
"953",130.3794,46.7588,84.5806451612903,11834541642829684,3901890635591464
"954",131.0032,45.7677,80.4516129032258,12417497129355206,3586091111555582
"955",130.8625,45.8194,89.4838709677419,13245829074424750,3357734132577641
"956",130.9467,45.8309,97.9032258064516,13353165486046062,3383156188026211
"957",126.9934,46.6384,103.870967741935,14945825125278144,2593334328214260
"958",126.9636,46.6527,112.258064516129,14945825125278144,2593334328214260
"959",117.3961,32.939,115.548387096774,17086521856421636,5506587427600829
"960",117.3575,32.9444,122.193548387097,17086521856421636,5506587427600829
"961",117.3086,32.935,119.645161290323,17086521856421636,5506587427600829
"962",117.4186,32.8913,139.58064516129,17993056239213042,4402619212540398
"963",117.3536,32.9673,130.322580645161,17086521856421636,5506587427600829
"964",117.3065,32.8985,144.838709677419,15573577525911614,5394891176985326
"965",116.8028,32.7639,133.677419354839,17225092159140942,5623633108757777
"966",117.0083,32.645,144.516129032258,16226586136696224,4918864163396665
"967",116.8556,32.6028,145.548387096774,16728498299251394,5067921553683206
"968",116.8306,32.6319,137.967741935484,16728498299251394,5067921553683206
"969",116.7039,32.625,137.677419354839,17956209045260548,4387730283246589
"970",116.8008,33.975,157.41935483871,17758492087697326,5977838614932887
"971",116.8067,33.8997,156.741935483871,16024772430889966,5238185781073517
"972",116.7844,33.9461,155.709677419355,18685548643329196,5915530514559363
"973",117.8178,30.9414,111.290322580645,16790845197004028,5418323832951530
"974",117.8078,30.9222,121.741935483871,16790845197004028,5418323832951530
"975",117.7806,30.9414,102.387096774194,15804009882913376,5456985682848959
"976",117.7442,30.8811,91.3225806451613,15923978856452578,6931053416371512
"977",117.8561,30.9219,123.677419354839,16790845197004028,5418323832951530
"978",117.8472,30.9697,119.774193548387,16790845197004028,5418323832951530
"979",117.0549,30.5103,112.741935483871,14702781485636260,3986626276925163
"980",117.0331111,30.51197222,117.612903225806,14702781485636260,3986626276925163
"981",116.9894,30.6145,127.193548387097,15301399274699254,3073985193275855
"982",118.3057,29.7128,96,15384678602236072,1711302039678064
"983",118.3236,29.7207,71.4516129032258,15384678602236072,1711302039678064
"984",118.1371,30.2756,91.5806451612903,13926576506087270,1562532784774391
"985",118.3094,32.3153,142.387096774194,20675408563070112,4703893776132413
"986",118.3244,32.2786,147.193548387097,19541019901580988,4702886035872256
"987",115.8275,32.8928,148.064516129032,16395117581076838,4474384841697837
"988",115.8556,32.8603,149,16395117581076838,4474384841697837
"989",116.9677,33.6284,147.935483870968,16827858710098406,5458061649912856
"990",116.989,33.63063889,153.645161290323,16827858710098406,5458061649912856
"991",116.508,31.7371,114.612903225806,19017534084372944,3464259471646797
"992",116.478,31.7618,119.41935483871,17693782198980558,3503145077011565
"993",116.5068,31.7797,129.838709677419,19017534084372944,3464259471646797
"994",116.5661,31.7712,109.612903225806,19017534084372944,3464259471646797
"995",115.8067,33.8399,153.645161290323,18490073067174864,3100083658141326
"996",115.7831,33.8561,147.58064516129,17700532426893244,3392701706626774
"997",117.4697,30.6617,125.58064516129,16404883112992162,3899791138788996
"998",117.4974,30.6539,114.774193548387,16404883112992162,3899791138788996
"999",118.7581,30.9447,92.7096774193548,15922442004279814,2666899789731341
"1000",118.7386,30.9742,96.3548387096774,15922442004279814,2666899789731341
"1001",118.7175,30.9431,99.8064516129032,15922442004279814,2666899789731341
"1002",119.0156,25.442,93.9032258064516,14025394705120578,3570993358942370
"1003",119.0018,25.4552,98.0322580645161,14025394705120578,3570993358942370
"1004",119.1117,25.4556,95.5483870967742,14508811372841644,3516063233891270
"1005",119.1015,25.3214,81.741935483871,13646642346963762,3283791821255405
"1006",118.981,25.4792,88.5483870967742,15164187139190870,2499951922221289
"1007",117.6211,26.2625,71.4193548387097,12372440786363828,2039522734480365
"1008",117.6353,26.2708,73.9032258064516,12372440786363828,2039522734480365
"1009",117.6028,26.2378,66.0645161290323,12372440786363828,2039522734480365
"1010",117.7275,26.3108,77.1612903225806,16236520085872040,1763515152797292
"1011",118.0966,26.6761,82.4516129032258,15922101344372634,1237157662775845
"1012",118.1694,26.6383,75.4838709677419,14715657212398830,1354487093830532
"1013",118.1819,26.6514,76.3225806451613,14715657212398830,1354487093830532
"1014",118.1756,26.6272,79.3548387096774,14715657212398830,1354487093830532
"1015",117.0181,25.1174,65.1612903225806,14718176793080474,1871353459129012
"1016",117.0216,25.1035,70.2258064516129,14718176793080474,1871353459129012
"1017",117.0256,25.0661,71.4516129032258,10752643291937892,2073268355221207
"1018",117.0151,25.0311,70.2903225806452,10752643291937892,2073268355221207
"1019",119.5001,26.6946,72.8709677419355,13911278569994972,3350416777864124
"1020",119.5392,26.6611,77.3548387096774,13911278569994972,3350416777864124
"1021",117.3097,29.3864,77.6451612903226,15273693266715830,1728161018609153
"1022",117.2111,29.2958,82.6451612903226,14311274980315584,2696118626628753
"1023",117.1983,29.2786,80.0322580645161,16231205798619610,2598418303106803
"1024",117.1558,29.2647,76.7096774193548,16231205798619610,2598418303106803
"1025",117.2461,29.2956,82.1612903225806,14311274980315584,2696118626628753
"1026",114.0944,27.4948,77.1290322580645,12790491542761244,1242930592712643
"1027",113.8381,27.6428,90.5483870967742,17020008323156260,3108015750912776
"1028",113.8447,27.6231,88.3870967741936,17020008323156260,3108015750912776
"1029",113.8686,27.6442,91.9677419354839,17020008323156260,3108015750912776
"1030",113.865,27.6178,100.064516129032,17020008323156260,3108015750912776
"1031",115.0586,27.7758,82.3548387096774,15906636405018118,1879442500842727
"1032",114.9831,27.8344,93.1290322580645,14097579990970854,4287914418051354
"1033",114.9289,27.8328,92.8709677419355,14097579990970854,4287914418051354
"1034",114.9314,27.8036,84.6774193548387,14097579990970854,4287914418051354
"1035",116.9622,28.095,93.6129032258064,12803580230332668,1588717289868219
"1036",117.0564,28.2642,96.9032258064516,16580768712200874,1936745622362317
"1037",117.0281,28.2403,94.7741935483871,16580768712200874,1936745622362317
"1038",117.0222,28.2264,90.3548387096774,16580768712200874,1936745622362317
"1039",116.9983,28.2169,91.6451612903226,15357689013372860,2271385527267918
"1040",114.9064,25.9118,102.322580645161,15006107997955962,2232982780031886
"1041",114.9367,25.8664,98.2258064516129,15214259151905260,2888933751405560
"1042",114.9461,25.8481,99.8387096774194,15214259151905260,2888933751405560
"1043",114.9322,25.8333,102.258064516129,15214259151905260,2888933751405560
"1044",114.8905,25.8471,95.3870967741936,16405026975865806,2601456413906115
"1045",114.9817,27.0658,93.6451612903226,12883785335891046,2561049677149110
"1046",114.9739,27.11,94.2258064516129,14905387449530318,2684095910762639
"1047",114.99,27.1311,89.2258064516129,14905387449530318,2684095910762639
"1048",115.0075,27.0983,102.58064516129,14115917269652484,2170465261435827
"1049",114.3442,27.8036,91.0967741935484,19321100228144620,1995580099362250
"1050",114.3953,27.7842,92.8064516129032,15777604068607058,1764937540924901
"1051",114.3703,27.7914,92.2903225806452,15777604068607058,1764937540924901
"1052",114.4011,27.8072,93.2903225806452,16526543870394252,1883532399595340
"1053",116.2239,28.0797,78.8387096774194,12787734155811394,1893928802946714
"1054",116.3553,27.9883,80.5806451612903,14619301682664474,2143398728396907
"1055",116.3598,27.9639,82.0967741935484,14619301682664474,2143398728396907
"1056",116.3574,28.0005,86.1935483870968,15220004685389678,2059600893805853
"1057",116.385,27.9647,89.9032258064516,14619301682664474,2143398728396907
"1058",118.0058,28.4569,81.5161290322581,16709837355526004,2633722340162783
"1059",117.973,28.4459,82.6129032258064,17273240392986858,2976871619226102
"1060",117.9511,28.4622,91.7096774193548,17273240392986858,2976871619226102
"1061",117.9033,28.4303,86.2903225806452,17273240392986858,2976871619226102
"1062",114.17,35.9019,170.903225806452,17861333305132690,6426160967907037
"1063",114.2956,35.7511,181.096774193548,18151845488374212,5574173835416084
"1064",114.2878,35.7306,181.645161290323,18151845488374212,5574173835416084
"1065",113.836,35.31,141.161290322581,21863925243685556,7218165975349641
"1066",113.884,35.272,142.225806451613,19212548810635952,6350674992622129
"1067",113.883,35.303,142.516129032258,21863925243685556,7218165975349641
"1068",115.031,35.763,175.064516129032,18909876472420856,4869764157778910
"1069",115.0628,35.7672,178.193548387097,18909876472420856,4869764157778910
"1070",115.0772,35.767,169.870967741935,18909876472420856,4869764157778910
"1071",113.8331,34.0117,155.290322580645,19022326572268196,5224950576354138
"1072",113.7906,33.9953,160.193548387097,19859262562320484,4153407917351061
"1073",114.056,33.567,156.806451612903,17246830071629562,4966185447803904
"1074",114.005,33.568,162.741935483871,17246830071629562,4966185447803904
"1075",114.014,33.581,157.612903225806,17246830071629562,4966185447803904
"1076",114.0322,33.5653,163.161290322581,17246830071629562,4966185447803904
"1077",112.5192,32.9917,171.387096774194,18064070245590080,4576510096045027
"1078",112.5224,33.0122,157.903225806452,18540331249598968,4727041837630516
"1079",112.5003,32.9735,140.161290322581,18064070245590080,4576510096045027
"1080",112.5573,33.027,157.870967741935,18540331249598968,4727041837630516
"1081",112.55,32.9683,159.064516129032,18064070245590080,4576510096045027
"1082",115.6697,34.4286,144.870967741935,17392358615416242,4253704183471050
"1083",115.6558,34.429,153.483870967742,17392358615416242,4253704183471050
"1084",115.6386,34.407,147.387096774194,17392358615416242,4253704183471050
"1085",114.018,32.965,142,18069776689463092,4683874378160560
"1086",114.0131,33.0069,153.903225806452,18510347094693100,4138940433540645
"1087",113.996,32.996,150.41935483871,18297012407620288,4203319696631742
"1088",115.0625,30.2352,117.935483870968,18558097275482660,4576483568436817
"1089",115.0767,30.2028,118.677419354839,18558097275482660,4576483568436817
"1090",114.8949,30.2043,119.903225806452,17548842034463186,3607100173202052
"1091",115.0264,30.2099,127.483870967742,18558097275482660,4576483568436817
"1092",111.0419,32.395,124.096774193548,12942151207713670,1662616077325167
"1093",110.78,32.6494,124.548387096774,15934551662738584,3593043263085378
"1094",110.7258,32.6389,127.096774193548,15934551662738584,3593043263085378
"1095",110.8839,32.5714,118.806451612903,16252741315486312,2755980239157635
"1096",112.155,32.0197,134.806451612903,15270438056995948,5841486260234537
"1097",112.1392,32.0564,132,15270438056995948,5841486260234537
"1098",112.1825,32.1142,138.967741935484,16265626275272522,5617192191377135
"1099",112.2106,32.0903,134.290322580645,18364563634707028,4103953525200932
"1100",114.8878,30.3944,121.032258064516,17911648421475840,4145934837499935
"1101",114.8989,30.3714,121.612903225806,17911648421475840,4145934837499935
"1102",114.8131,30.4133,127.548387096774,17317019790708484,4224556848216690
"1103",112.2014,31.0483,121.387096774194,15987618271261652,4368891064692967
"1104",112.1969,30.9892,120.516129032258,16431585295450976,3388204444462428
"1105",112.2211,31.0386,127.806451612903,15987618271261652,4368891064692967
"1106",113.9153,30.9285,126.483870967742,15895198624221924,3056491070650642
"1107",113.942,30.9075,129.903225806452,15895198624221924,3056491070650642
"1108",114.9028,30.4742,130.225806451613,18152132299637964,4313054154670717
"1109",114.3036,29.8181,119.870967741935,19287322062532816,2550327259586257
"1110",114.3231,29.8211,119.032258064516,19287322062532816,2550327259586257
"1111",114.2894,29.8539,107.612903225806,19311412087096792,2907982693830572
"1112",114.3372,29.8686,123.354838709677,19287322062532816,2550327259586257
"1113",113.3583,31.7275,122.258064516129,15714527641525276,3099557912362078
"1114",113.3833,31.6908,127.967741935484,16662484777371578,2588463736994093
"1115",113.3983,31.7308,127.41935483871,15714527641525276,3099557912362078
"1116",109.5039,30.2989,98.9032258064516,11680612172955054,1750535671404146
"1117",109.4689,30.2819,86.5806451612903,11929484255081526,2086235884964896
"1118",112.5328,26.9089,87.3870967741936,17010932416151456,2203563580512977
"1119",112.6194,26.9258,92.2258064516129,15648414782150442,2524289617963934
"1120",112.6211,26.8956,91.2258064516129,14628644896821952,2241110586473760
"1121",112.6197,26.8733,91.258064516129,14628644896821952,2241110586473760
"1122",112.6006,26.8919,90.6451612903226,14628644896821952,2241110586473760
"1123",112.5664,26.9056,88.0322580645161,17010932416151456,2203563580512977
"1124",111.5239,27.3033,89.5161290322581,16928640448124536,1610761373545954
"1125",111.4733,27.2317,87.258064516129,13454104338164674,2219725983585478
"1126",111.4908,27.2582,85.5483870967742,13454104338164674,2219725983585478
"1127",111.4503,27.2537,94.6451612903226,13454104338164674,2219725983585478
"1128",111.4328,27.2272,92.7096774193548,13454104338164674,2219725983585478
"1129",112.4067,28.6428,107.483870967742,16335115420681016,2501520980800491
"1130",112.3458,28.5808,110.58064516129,18561931073107516,2585750410378572
"1131",112.3439,28.56,118.129032258065,18561931073107516,2585750410378572
"1132",112.3347,28.6047,113.096774193548,16654666247123656,3029499284574070
"1133",112.3744,28.5819,109.41935483871,18561931073107516,2585750410378572
"1134",113.0073,25.9061,79.8064516129032,18399657393829340,2205700526361458
"1135",113.0116,25.8226,92.5483870967742,16985244734014614,2066504857612513
"1136",113.0119,25.8179,84.8709677419355,16985244734014614,2066504857612513
"1137",113.0383,25.8071,79.5483870967742,16985244734014614,2066504857612513
"1138",113.0348,25.7759,77.4838709677419,14718794809704054,2036162657133692
"1139",111.6217,26.2081,76.1612903225806,17018001333660390,1583660658341740
"1140",111.6156,26.4214,86.5161290322581,17371549908844296,1846109206796307
"1141",111.6236,26.2331,72.5806451612903,17018001333660390,1583660658341740
"1142",111.5992,26.4364,79.7096774193548,15929374875833612,1611248253796455
"1143",111.5989,26.4519,71.8064516129032,15929374875833612,1611248253796455
"1144",109.9333,27.5733,81.4516129032258,13583728627950076,1939187508833923
"1145",109.9453,27.5444,92.258064516129,13583728627950076,1939187508833923
"1146",109.9792,27.5342,82.2903225806452,13583728627950076,1939187508833923
"1147",109.9972,27.5578,76.6451612903226,13583728627950076,1939187508833923
"1148",110.0394,27.583,96.4193548387097,12530194034248594,1863608706349547
"1149",111.9975,27.725,81.8064516129032,15758447016004914,3241520965549593
"1150",111.9975,27.725,91.5806451612903,15758447016004914,3241520965549593
"1151",112.0194,27.7314,87.5483870967742,15329955919935986,2413490169643355
"1152",111.9561,27.7569,93.9032258064516,15758447016004914,3241520965549593
"1153",111.9892,27.7044,107.548387096774,15758447016004914,3241520965549593
"1154",109.6414,28.2558,80.4838709677419,12968848223798892,1454887979729635
"1155",109.7325,28.3169,79.7741935483871,11081413778697882,1282019400104041
"1156",109.6958,28.2675,68.0645161290323,12968848223798892,1454887979729635
"1157",111.2897,23.4792,79.741935483871,16076527557162902,1855090722609352
"1158",111.3178,23.475,86.258064516129,15953548453098284,1770579670394341
"1159",111.2353,23.415,74.258064516129,16076527557162902,1855090722609352
"1160",111.26,23.4794,66.8387096774194,16076527557162902,1855090722609352
"1161",108.3411,21.6158,71.9677419354839,10561552798777836,2612461111659472
"1162",108.3511,21.7631,71.2903225806452,12421073815968590,2367609136096731
"1163",108.3506,21.6414,70.0322580645161,10561552798777836,2612461111659472
"1164",108.6236,21.9667,79.9354838709677,14934101297110294,2711511312067499
"1165",108.6553,21.9508,79,14934101297110294,2711511312067499
"1166",108.5989,21.7431,62.9677419354839,13092358649311226,2923476376478517
"1167",109.5681,23.1478,76.1290322580645,13714637609327340,1792592150562855
"1168",109.6042,23.0672,80.6774193548387,14796089038382900,1949419889444502
"1169",109.6014,23.0944,80,14796089038382900,1949419889444502
"1170",109.5683,23.1036,75.3870967741936,13714637609327340,1792592150562855
"1171",110.1106,22.7019,72.7096774193548,14013913877952922,1364283194975682
"1172",110.1675,22.6411,77.0322580645161,15735188833419128,2259348104724026
"1173",110.1433,22.6164,76.0967741935484,15735188833419128,2259348104724026
"1174",106.6103,23.9011,86.9677419354839,15955466307593800,1861671791645875
"1175",106.6527,23.8844,77.4838709677419,15399648441804234,2169897686903445
"1176",111.5269,24.4175,62.4516129032258,12877688366876262,1466860984128121
"1177",111.5622,24.4072,78.9354838709677,12877688366876262,1466860984128121
"1178",108.2134,24.7121,62.6129032258064,12415892606394350,1044303566763174
"1179",108.054,24.6928,62.1612903225806,12501808215381090,1063436226132549
"1180",108.1009,24.6967,60.1290322580645,12811023503462418,1145531238651301
"1181",109.2131,23.7208,93.8387096774194,14405553178288748,1592766302986865
"1182",109.2317,23.7369,86.2903225806452,14405553178288748,1592766302986865
"1183",107.3476,22.4137,77.7741935483871,15345492841087740,1649107669977656
"1184",107.3701,22.3708,83.741935483871,15532426801930934,1253368642667894
"1185",105.8945,32.4535,84.8387096774194,14428802231597606,3046067435776991
"1186",105.8242,32.4429,76.4838709677419,14428802231597606,3046067435776991
"1187",105.8153,32.4246,85.9032258064516,14428802231597606,3046067435776991
"1188",105.8624,32.4285,81.0967741935484,14428802231597606,3046067435776991
"1189",105.7519,30.5797,90.5161290322581,18026273272756648,1897455629010280
"1190",105.68,30.6133,94.4516129032258,16078380282971568,2216956298322218
"1191",105.8161,30.6347,92.5806451612903,15831057188581680,1986870730324438
"1192",105.5956,30.475,100.161290322581,16106593279932928,2560354599139430
"1193",105.0331,29.5953,93.4193548387097,17214189631649608,2854331873105771
"1194",105.0717,29.5947,83.4838709677419,17214189631649608,2854331873105771
"1195",105.0653,29.5817,100.451612903226,17214189631649608,2854331873105771
"1196",105.0406,29.5822,102.354838709677,17214189631649608,2854331873105771
"1197",103.7705,29.5467,112.096774193548,17180920156121324,2913241381017712
"1198",103.7627,29.5844,101.032258064516,17180920156121324,2913241381017712
"1199",103.7506,29.6007,112.225806451613,16165796023321648,3293467912567474
"1200",103.757,29.5634,89.8709677419355,17180920156121324,2913241381017712
"1201",103.8986,30.0506,118.677419354839,16613960357662590,2591639814717455
"1202",103.8416,30.0874,120.161290322581,16613960357662590,2591639814717455
"1203",106.631,30.518,105.096774193548,15506337257525410,2133077592889800
"1204",106.6303,30.4576,105.774193548387,17457757725493810,2405303391359386
"1205",106.6271,30.4663,106.58064516129,17457757725493810,2405303391359386
"1206",106.6388,30.4551,100.612903225806,17457757725493810,2405303391359386
"1207",107.5272,31.2797,112.774193548387,15943528902239680,3017465270586427
"1208",107.525,31.215,84.1935483870968,15943528902239680,3017465270586427
"1209",107.4967,31.2108,113.677419354839,16505665794215848,3616263941743639
"1210",107.5069,31.1956,91.0967741935484,15462348506160590,2764742421581896
"1211",107.4611,31.2058,87,16505665794215848,3616263941743639
"1212",103.009,30.0125,111.451612903226,12041753708988106,1131697894721767
"1213",103.0013,29.9899,108.838709677419,12054066900857280,1295613646965791
"1214",103.0109,29.9834,96.7741935483871,12054066900857280,1295613646965791
"1215",103.0001,29.9816,105.741935483871,12054066900857280,1295613646965791
"1216",104.6617,30.1366,102.645161290323,18308504009111192,2255632992190014
"1217",104.6356,30.1506,99.4193548387097,18308504009111192,2255632992190014
"1218",104.6289,30.1377,97.2258064516129,18308504009111192,2255632992190014
"1219",104.6469,30.1142,100.290322580645,18308504009111192,2255632992190014
"1220",104.6294,30.1259,109.838709677419,18308504009111192,2255632992190014
"1221",102.1755,31.9286,80.4838709677419,5258092411948364,676519979330912
"1222",102.2218,31.9025,81.6129032258064,4798011960448449,620550664115881
"1223",102.2402,31.8934,84.8709677419355,5985284520599534,581743570615444
"1224",101.9603,30.0475,81,5703372994884059,594757137852319
"1225",102.3419,27.8094,87.3548387096774,8075843835483231,1725781793421526
"1226",102.2714,27.8408,91.9677419354839,7208370608502099,2789473771994123
"1227",102.2625,27.8978,87.4193548387097,7208370608502099,2789473771994123
"1228",102.2689,27.8847,92.3548387096774,7208370608502099,2789473771994123
"1229",102.2311,27.8953,84.741935483871,7208370608502099,2789473771994123
"1230",104.8,26.5892,69.9354838709677,10108456881928466,2205409984285225
"1231",104.83,26.5917,68.0322580645161,8835472561864387,2033130920604220
"1232",104.89,26.5939,60.8064516129032,8835472561864387,2033130920604220
"1233",104.8475,26.5894,66.2258064516129,8835472561864387,2033130920604220
"1234",104.9544,26.5506,78.0967741935484,9330497661766028,2568432125218215
